x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,label
0.36807188391685486,0.35028475522994995,0.3481307029724121,0.3461437225341797,0.3505081832408905,0.34838762879371643,0.34615737199783325,0.33358606696128845,0.33449286222457886,0.36738553643226624,0.3701353073120117,0.33900243043899536,0.34878650307655334,0.2928791344165802,0.3115616738796234,0.21959669888019562,0.26418235898017883,0.19305308163166046,0.25072845816612244,0.18481731414794922,0.2489168792963028,0.19231371581554413,0.2525861859321594,0.5111837387084961,0.5116276741027832,0.6030654907226562,0.5981583595275879,0.6910168528556824,0.6779671311378479,0.7164981961250305,0.7062162756919861,0.639016330242157,0.632246196269989,0.5197727680206299,0.5292101502418518,0.5285356044769287,0.5277012586593628,0.5295411348342896,0.5292330384254456,0.5288414359092712,0.5129832625389099,0.514317512512207,0.5069234371185303,0.5073562860488892,0.473944753408432,0.4555605947971344,0.5679917335510254,0.5186712145805359,0.6545842289924622,0.5433914065361023,0.6661979556083679,0.5452908873558044,0.6600818634033203,0.5454465746879578,0.6574122309684753,0.5461222529411316,0.3071591258049011,0.2985711395740509,0.44820675253868103,0.43649014830589294,0.5777695775032043,0.5629507899284363,0.598052978515625,0.5895760655403137,0.6161648631095886,0.6050209403038025,0.03513582423329353,0.0054088169708848,0.0054407804273068905,0.005427476484328508,0.04511738196015358,0.045122239738702774,0.0451301708817482,-0.07588612288236618,0.1064332127571106,0.01496059913188219,0.06755934655666351,-0.1381855607032776,0.2083190381526947,-0.2980802655220032,0.30955734848976135,-0.2437867373228073,0.16730186343193054,-0.2760923206806183,0.1712946742773056,-0.23604407906532288,0.1320529580116272,-0.22603535652160645,0.15005187690258026,-0.13690674304962158,0.1371518075466156,-0.0402848906815052,0.19060537219047546,0.04831546172499657,0.31418830156326294,0.05321774259209633,0.3232446610927582,-0.02259003184735775,0.2708722651004791,downdog
0.36002084612846375,0.3394087851047516,0.3365587294101715,0.33371347188949585,0.3398657739162445,0.33729201555252075,0.3344896137714386,0.3154280185699463,0.31645965576171875,0.36290478706359863,0.3643498718738556,0.3280600905418396,0.32333797216415405,0.24637886881828308,0.24543942511081696,0.13312050700187683,0.16031888127326965,0.09658821672201157,0.12365595251321793,0.0877329558134079,0.11783840507268906,0.09863404184579849,0.12991300225257874,0.5660421252250671,0.5554230213165283,0.707534670829773,0.6854910850524902,0.8271144032478333,0.8090881705284119,0.8631528615951538,0.8456609845161438,0.7365354895591736,0.7225203514099121,0.6116877794265747,0.6177355647087097,0.6161136627197266,0.6142036318778992,0.6177255511283875,0.6162727475166321,0.6145185828208923,0.5916141271591187,0.5910882949829102,0.5930268168449402,0.5935454368591309,0.5177860260009766,0.512006938457489,0.6435319781303406,0.6115650534629822,0.7320483922958374,0.6891229748725891,0.7364139556884766,0.6999419331550598,0.7275828123092651,0.7017005681991577,0.726224422454834,0.700560450553894,0.2975553870201111,0.3109310567378998,0.48101601004600525,0.4860812723636627,0.6713780164718628,0.6578881144523621,0.7016358375549316,0.689503014087677,0.7312616109848022,0.72288578748703,-0.010441893711686134,-0.05030063912272453,-0.05027332529425621,-0.050328318029642105,0.004739704541862011,0.004769531544297934,0.004830556455999613,-0.16166867315769196,0.0945134162902832,-0.04024606943130493,0.034077100455760956,-0.22349144518375397,0.2079051285982132,-0.44274458289146423,0.3206605613231659,-0.3860763907432556,0.12345776706933975,-0.44423702359199524,0.12761929631233215,-0.3878672122955322,0.06968686729669571,-0.3644116520881653,0.09744767844676971,-0.1797391176223755,0.18036295473575592,-0.07768344134092331,0.2324514240026474,-0.005336444824934006,0.36568498611450195,-0.006876195780932903,0.374390572309494,-0.13999532163143158,0.297451913356781,downdog
0.6234280467033386,0.6394678354263306,0.6403585076332092,0.6410663723945618,0.6394346952438354,0.6404175162315369,0.6410083174705505,0.6401249766349792,0.636386513710022,0.6100001335144043,0.6103401780128479,0.605322539806366,0.5877977609634399,0.6696305274963379,0.6531381607055664,0.7704455256462097,0.7721315026283264,0.805385410785675,0.8034380674362183,0.8072525858879089,0.8092997670173645,0.7974244952201843,0.8001772165298462,0.44170546531677246,0.4215211868286133,0.32251766324043274,0.30147722363471985,0.21002767980098724,0.1865331381559372,0.17802806198596954,0.1515158861875534,0.2843135595321655,0.2646021544933319,0.6345826983451843,0.6278600692749023,0.6251345276832581,0.6228309869766235,0.6269174814224243,0.6232832074165344,0.6200236082077026,0.5969489812850952,0.5938623547554016,0.6180492043495178,0.6167908906936646,0.5450674295425415,0.5506020188331604,0.6559996008872986,0.6684260368347168,0.7347459197044373,0.7694897055625916,0.7431308627128601,0.774200439453125,0.7459782361984253,0.7672964930534363,0.7444416880607605,0.7651651501655579,0.31589579582214355,0.30632147192955017,0.5079099535942078,0.5103785991668701,0.6986426711082458,0.7064763307571411,0.726921558380127,0.7357436418533325,0.7619407773017883,0.7745813131332397,-0.058618515729904175,-0.03739199787378311,-0.03740173950791359,-0.037345144897699356,-0.08593449741601944,-0.08608435839414597,-0.08605485409498215,0.06446046382188797,-0.1603398323059082,-0.01502720545977354,-0.08078757673501968,0.17308838665485382,-0.24392350018024445,0.26049917936325073,-0.4291057288646698,0.06860168278217316,-0.4081282913684845,0.07262732088565826,-0.46563324332237244,0.021809171885252,-0.42438411712646484,0.04432224482297897,-0.3929167091846466,0.17644082009792328,-0.17605413496494293,0.2033606916666031,-0.15925897657871246,0.2818981409072876,-0.11005737632513046,0.27974116802215576,-0.11786460131406784,0.1823953241109848,-0.26782935857772827,downdog
0.47264817357063293,0.4569927155971527,0.4536775052547455,0.4498915672302246,0.4587837755680084,0.45697566866874695,0.4549044966697693,0.4212227761745453,0.43297913670539856,0.4650259017944336,0.46807152032852173,0.3870407044887543,0.41626396775245667,0.3155069053173065,0.3451795279979706,0.20747479796409607,0.2449851781129837,0.16785471141338348,0.20793308317661285,0.1612633466720581,0.2057427167892456,0.1755998581647873,0.2176685780286789,0.6101132035255432,0.6159825325012207,0.7323892712593079,0.7226840257644653,0.840621829032898,0.8337894678115845,0.8813996911048889,0.8723289370536804,0.761429488658905,0.7536295056343079,0.5883329510688782,0.6012783646583557,0.6005719304084778,0.5997405648231506,0.6016156077384949,0.6012243628501892,0.6008206009864807,0.585819661617279,0.5888242721557617,0.572759211063385,0.5739638209342957,0.515047550201416,0.5247318744659424,0.6473721265792847,0.6408458352088928,0.7702823281288147,0.7229828834533691,0.7792767882347107,0.7250086665153503,0.7721875905990601,0.7281221151351929,0.771714985370636,0.7314031720161438,0.3355841040611267,0.3512423634529114,0.5440350770950317,0.5492551922798157,0.735693633556366,0.7253376841545105,0.7573151588439941,0.7462626099586487,0.784783661365509,0.7677058577537537,0.026130786165595055,-0.002821860136464238,-0.002816653111949563,-0.002880725311115384,0.04263736680150032,0.04275890067219734,0.042871151119470596,-0.09834863990545273,0.11461757123470306,-0.001269949716515839,0.06017899885773659,-0.13201697170734406,0.14462940394878387,-0.3297094702720642,0.23065876960754395,-0.29738956689834595,0.08451191335916519,-0.34082141518592834,0.07574709504842758,-0.3019857406616211,0.04672076180577278,-0.28271597623825073,0.0705568790435791,-0.13225619494915009,0.1326892226934433,-0.12330196797847748,0.10055574029684067,-0.13788042962551117,0.13718703389167786,-0.14509792625904083,0.13470938801765442,-0.26819419860839844,0.03919246047735214,downdog
0.40261563658714294,0.38571876287460327,0.3838939368724823,0.3820836544036865,0.3850559890270233,0.38282331824302673,0.38051649928092957,0.3727887272834778,0.3727348744869232,0.4057773947715759,0.40600112080574036,0.3883666396141052,0.3920004069805145,0.31302037835121155,0.31922176480293274,0.21424248814582825,0.23134835064411163,0.19115383923053741,0.20666837692260742,0.18537892401218414,0.20243558287620544,0.19316448271274567,0.2104257196187973,0.575196385383606,0.5675621032714844,0.6729680895805359,0.6617311239242554,0.7735781669616699,0.7617980241775513,0.8028622269630432,0.7924397587776184,0.7165178656578064,0.7034217119216919,0.5869624018669128,0.5890787839889526,0.5874084830284119,0.5855250358581543,0.5889989733695984,0.5874360799789429,0.5856980681419373,0.5639323592185974,0.5655882358551025,0.5734817385673523,0.5735622048377991,0.5025041103363037,0.5098294019699097,0.5780518651008606,0.5810588002204895,0.645793616771698,0.6343094706535339,0.6521708369255066,0.63819420337677,0.6498028635978699,0.6412224173545837,0.6480499505996704,0.640476644039154,0.3522326648235321,0.36383137106895447,0.4829443097114563,0.4878074824810028,0.6179184317588806,0.6098667979240417,0.6403346657752991,0.6344658136367798,0.6660493016242981,0.6598790287971497,-0.06507404148578644,-0.09386829286813736,-0.09390979260206223,-0.09399811178445816,-0.04681236669421196,-0.046725090593099594,-0.046702105551958084,-0.17958267033100128,0.038656048476696014,-0.09010307490825653,-0.026805829256772995,-0.2503634989261627,0.13876953721046448,-0.46174630522727966,0.21079905331134796,-0.4665255844593048,0.0277657900005579,-0.5226194262504578,0.024501604959368706,-0.47793570160865784,-0.019174888730049133,-0.4504035413265228,0.005803823005408049,-0.1495228111743927,0.15004101395606995,-0.11674521863460541,0.18858082592487335,-0.05926871672272682,0.2929466664791107,-0.06199489161372185,0.29752737283706665,-0.18734320998191833,0.23010511696338654,downdog
0.6387766599655151,0.6594449877738953,0.6614219546318054,0.6635149717330933,0.6596506834030151,0.6616438627243042,0.6635355949401855,0.671327531337738,0.6672252416610718,0.6283624768257141,0.6293701529502869,0.6270235180854797,0.6204601526260376,0.6929553151130676,0.6983757019042969,0.7622066736221313,0.8203052282333374,0.785455048084259,0.8621309399604797,0.7960271239280701,0.8705101013183594,0.7833436131477356,0.8550106883049011,0.3815830647945404,0.3675910532474518,0.2353774756193161,0.22869956493377686,0.11414531618356705,0.10270557552576065,0.08332809060811996,0.07136517018079758,0.21130695939064026,0.1959374099969864,0.5930745005607605,0.595315158367157,0.5931875109672546,0.5907936096191406,0.5944040417671204,0.5919482111930847,0.5894418954849243,0.5657685399055481,0.5682414770126343,0.5772380232810974,0.5754696130752563,0.49032893776893616,0.5069106221199036,0.5914294123649597,0.6192711591720581,0.6861752867698669,0.7287626266479492,0.6968547701835632,0.7369128465652466,0.7020593285560608,0.7287676930427551,0.6980725526809692,0.7260740995407104,0.3033302426338196,0.30650362372398376,0.4912208914756775,0.4945736229419708,0.6750958561897278,0.6887000799179077,0.712569534778595,0.721855103969574,0.7376745939254761,0.7494736909866333,-0.02273257076740265,0.0001348302757833153,1.8590415493235923e-05,-8.503285789629444e-05,-0.05735396593809128,-0.05749670788645744,-0.05745801702141762,0.11222002655267715,-0.15126749873161316,0.026605969294905663,-0.051101941615343094,0.2551220655441284,-0.27224937081336975,0.4281179904937744,-0.47604602575302124,0.27999845147132874,-0.4637005925178528,0.2885773479938507,-0.5286175012588501,0.22926826775074005,-0.48969969153404236,0.25174468755722046,-0.44885045289993286,0.18251918256282806,-0.18195244669914246,0.19950978457927704,-0.13811832666397095,0.3138793408870697,-0.05671935901045799,0.31544992327690125,-0.060599830001592636,0.21249143779277802,-0.20418180525302887,downdog
0.5410963296890259,0.5608223080635071,0.5636438131332397,0.566516101360321,0.5615050792694092,0.5646475553512573,0.5676673054695129,0.5906472206115723,0.5851771235466003,0.5424728989601135,0.5440883040428162,0.6004932522773743,0.5927993655204773,0.6959385871887207,0.6959514617919922,0.788958728313446,0.801546573638916,0.8271417021751404,0.8391232490539551,0.8304670453071594,0.845912754535675,0.81465083360672,0.8332933187484741,0.41985735297203064,0.4055345058441162,0.30196353793144226,0.2847751975059509,0.20115412771701813,0.18392516672611237,0.17003042995929718,0.1510525792837143,0.2694379687309265,0.255085289478302,0.6676241755485535,0.6763274073600769,0.6754245758056641,0.6742808222770691,0.6762213110923767,0.6753146052360535,0.6742386817932129,0.653599202632904,0.6569696068763733,0.6498662829399109,0.649621844291687,0.5751606822013855,0.5857786536216736,0.6655489206314087,0.6798940896987915,0.7314618229866028,0.7689371705055237,0.7320883870124817,0.77373868227005,0.7397850751876831,0.7707010507583618,0.7389531135559082,0.7682600617408752,0.35098281502723694,0.3456284701824188,0.5288909673690796,0.5351101160049438,0.6865708231925964,0.7004727721214294,0.7188765406608582,0.7247295379638672,0.7487881779670715,0.7551863789558411,-0.04909517243504524,-0.030000388622283936,-0.0299073439091444,-0.02976607345044613,-0.08334239572286606,-0.08344925194978714,-0.08329117298126221,0.07140540331602097,-0.17874924838542938,-0.0029381404165178537,-0.07566695660352707,0.15607483685016632,-0.2006862461566925,0.29075485467910767,-0.3988771140575409,0.11124534904956818,-0.3406290113925934,0.10950356721878052,-0.37964802980422974,0.06737274676561356,-0.3382587134838104,0.09027882665395737,-0.3234120309352875,0.15915296971797943,-0.15884912014007568,0.24861100316047668,-0.03714141994714737,0.39480605721473694,0.10763909667730331,0.4019617438316345,0.11148858815431595,0.31723323464393616,-0.0008520909468643367,downdog
0.54850834608078,0.563827633857727,0.565180778503418,0.5670305490493774,0.5659340620040894,0.5687054991722107,0.5716206431388855,0.5832220911979675,0.5831950306892395,0.54326993227005,0.5465044379234314,0.5758253931999207,0.5748535990715027,0.6365164518356323,0.631412923336029,0.7178528904914856,0.7400392889976501,0.7509927749633789,0.7709818482398987,0.7558940649032593,0.7751307487487793,0.744054913520813,0.7656430602073669,0.38231801986694336,0.37582316994667053,0.2747000753879547,0.2629017233848572,0.1808905452489853,0.16341258585453033,0.1547619104385376,0.1350032389163971,0.2548355758190155,0.23825868964195251,0.5917319655418396,0.6006738543510437,0.6004218459129333,0.5997289419174194,0.5988324284553528,0.5972307920455933,0.5952216982841492,0.5825796127319336,0.5806878209114075,0.5777828097343445,0.5740763545036316,0.5155701041221619,0.5191739201545715,0.5988418459892273,0.6167299151420593,0.6649112105369568,0.6943836212158203,0.6695667505264282,0.7022824883460999,0.6741481423377991,0.695207417011261,0.6723253130912781,0.6924816966056824,0.34036535024642944,0.3311600089073181,0.4884338974952698,0.4857332110404968,0.6417216062545776,0.6493012309074402,0.6658915877342224,0.676636815071106,0.6856186985969543,0.694110095500946,-0.009020927362143993,0.006265467498451471,0.006213609594851732,0.006196609698235989,-0.03633465617895126,-0.03645435720682144,-0.036436859518289566,0.08472546190023422,-0.11329741030931473,0.028116488829255104,-0.03024573065340519,0.16758525371551514,-0.15948903560638428,0.2782118320465088,-0.3257460296154022,0.09276106208562851,-0.26806044578552246,0.10330760478973389,-0.2970063388347626,0.0630054846405983,-0.2539016008377075,0.07476586848497391,-0.24862787127494812,0.1362726241350174,-0.13586047291755676,0.17878039181232452,-0.0772591158747673,0.25363320112228394,-0.02269330620765686,0.25557607412338257,-0.02632410265505314,0.1835237592458725,-0.13156940042972565,downdog
0.44944027066230774,0.43180131912231445,0.4297080636024475,0.4276598393917084,0.4310177266597748,0.428390234708786,0.4257924556732178,0.4097435474395752,0.40952882170677185,0.44840654730796814,0.4478139579296112,0.4122583270072937,0.3991970717906952,0.2971327602863312,0.29313400387763977,0.15049417316913605,0.19325944781303406,0.11616279929876328,0.14546196162700653,0.10517774522304535,0.1380491554737091,0.1190476343035698,0.1543598622083664,0.6480252146720886,0.6189835667610168,0.7765175700187683,0.7516127824783325,0.907313346862793,0.8728173971176147,0.9470493197441101,0.9127153754234314,0.8335655927658081,0.8145958781242371,0.6609715223312378,0.6686665415763855,0.6680353879928589,0.6675996780395508,0.6683524250984192,0.6673842072486877,0.666564404964447,0.6545735001564026,0.6538341641426086,0.6436434388160706,0.6428548693656921,0.5874666571617126,0.5666106343269348,0.6788886189460754,0.6521275639533997,0.7501679062843323,0.7075623273849487,0.758430540561676,0.7148276567459106,0.7516285181045532,0.7184279561042786,0.7491639256477356,0.7184184193611145,0.34032973647117615,0.3385569453239441,0.5387274622917175,0.5284329056739807,0.7264090776443481,0.7082135081291199,0.7542527914047241,0.7341038584709167,0.7859673500061035,0.7694922685623169,0.026921004056930542,-0.018892690539360046,-0.018910342827439308,-0.019036274403333664,0.0356854647397995,0.03581724688410759,0.035882942378520966,-0.1507047712802887,0.10128717869520187,-0.010139170102775097,0.06271891295909882,-0.19187374413013458,0.1633238047361374,-0.3495612144470215,0.2708304524421692,-0.30849871039390564,0.1543472558259964,-0.3451668918132782,0.14599768817424774,-0.3260609209537506,0.12229162454605103,-0.3004758656024933,0.14103414118289948,-0.15706658363342285,0.15734945237636566,-0.04974319785833359,0.1591472327709198,-0.010963432490825653,0.250243216753006,-0.011547723785042763,0.25425830483436584,-0.12256274372339249,0.17537249624729156,downdog
0.44944027066230774,0.43180131912231445,0.4297080636024475,0.4276598393917084,0.4310177266597748,0.428390234708786,0.4257924556732178,0.4097435474395752,0.40952882170677185,0.44840654730796814,0.4478139579296112,0.4122583270072937,0.3991970717906952,0.2971327602863312,0.29313400387763977,0.15049417316913605,0.19325944781303406,0.11616279929876328,0.14546196162700653,0.10517774522304535,0.1380491554737091,0.1190476343035698,0.1543598622083664,0.6480252146720886,0.6189835667610168,0.7765175700187683,0.7516127824783325,0.907313346862793,0.8728173971176147,0.9470493197441101,0.9127153754234314,0.8335655927658081,0.8145958781242371,0.6609715223312378,0.6686665415763855,0.6680353879928589,0.6675996780395508,0.6683524250984192,0.6673842072486877,0.666564404964447,0.6545735001564026,0.6538341641426086,0.6436434388160706,0.6428548693656921,0.5874666571617126,0.5666106343269348,0.6788886189460754,0.6521275639533997,0.7501679062843323,0.7075623273849487,0.758430540561676,0.7148276567459106,0.7516285181045532,0.7184279561042786,0.7491639256477356,0.7184184193611145,0.34032973647117615,0.3385569453239441,0.5387274622917175,0.5284329056739807,0.7264090776443481,0.7082135081291199,0.7542527914047241,0.7341038584709167,0.7859673500061035,0.7694922685623169,0.026921004056930542,-0.018892690539360046,-0.018910342827439308,-0.019036274403333664,0.0356854647397995,0.03581724688410759,0.035882942378520966,-0.1507047712802887,0.10128717869520187,-0.010139170102775097,0.06271891295909882,-0.19187374413013458,0.1633238047361374,-0.3495612144470215,0.2708304524421692,-0.30849871039390564,0.1543472558259964,-0.3451668918132782,0.14599768817424774,-0.3260609209537506,0.12229162454605103,-0.3004758656024933,0.14103414118289948,-0.15706658363342285,0.15734945237636566,-0.04974319785833359,0.1591472327709198,-0.010963432490825653,0.250243216753006,-0.011547723785042763,0.25425830483436584,-0.12256274372339249,0.17537249624729156,downdog
